"sampleobsprop_id";"statsuse";"statswhat";"statsvalue";"statsprovenance_source";"statsprovenance_who";"samplegroup_key";"sampletype_key";"statsprovenance_source_detail";"statsprovenance_source_info";"varname"
64229;1;"p95";0.39030056553615;"country studies";"Laura (VITO)";"urine";"random spot urine";"FLEHS IV data";"";"ti"
64229;1;"p50";0.246264493918806;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"ti"
64229;1;"p50";0.247440890829254;"country studies";"Laura (VITO)";"urine";"random spot urine";"FLEHS IV data";"";"ti"
64229;0;"p95";12.19;"literature";"Laura (VITO)";"urine";;"https://reader.elsevier.com/reader/sd/pii/S0378427414013095";"";"ti"
64229;1;"p95";0.39421003498554;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"ti"
64230;1;"p50";3.97785161503183;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"FLEHS IV data";"";"ti"
64230;1;"p50";3.97415571588371;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs4RefAdolescents";"";"ti"
64230;1;"p95";40.7016546985221;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"FLEHS IV data";"";"ti"
64230;1;"p95";41.4968965846766;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs4RefAdolescents";"";"ti"
64233;1;"p95";0.566;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoMenen";"";"tl"
64233;1;"p95";0.51;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"tl"
64233;1;"p50";0.259;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoGenk";"";"tl"
64233;1;"p95";0.52;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdults";"";"tl"
64233;1;"p50";0.249;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoMenen";"";"tl"
64233;1;"p50";0.343;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"tl"
64233;1;"p95";0.493;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoGenk";"";"tl"
64233;1;"p50";0.297;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"tl"
64233;1;"p95";0.585;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"tl"
64233;1;"p50";0.183;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdults";"";"tl"
64234;1;"p50";0.036;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs2AdoMenen";"";"tl"
64234;1;"p95";0.03853;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs4RefAdolescents";"";"tl"
64234;1;"p50";0.0281;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs3RefAdolescents";"";"tl"
64234;1;"p95";0.05;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs2AdoMenen";"";"tl"
64234;1;"p50";0.0287;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs3AdolescentsGKZ";"";"tl"
64234;1;"p50";0.029;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs2AdoGenk";"";"tl"
64234;1;"p95";0.041;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs2Nb";"";"tl"
64234;1;"p95";0.037;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs2RefAdolescents";"";"tl"
64234;1;"p95";0.0437;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs3AdolescentsGKZ";"";"tl"
64234;1;"p95";0.04;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs2AdoGenk";"";"tl"
64234;1;"p50";0.028;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs2Nb";"";"tl"
64234;1;"p50";0.02677;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs4RefAdolescents";"";"tl"
64234;1;"p95";0.0411;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs3RefAdolescents";"";"tl"
64234;1;"p50";0.027;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs2RefAdolescents";"";"tl"
64235;1;"p95";0.03052;"country studies";"Laura (VITO)";"cord blood";"cord blood-whole blood";"Flehs3Newborns";"";"tl"
64235;1;"p50";0.017;"country studies";"Laura (VITO)";"cord blood";"cord blood-whole blood";"Flehs2Nb";"";"tl"
64235;1;"p95";0.028;"country studies";"Laura (VITO)";"cord blood";"cord blood-whole blood";"Flehs2Nb";"";"tl"
64235;1;"p50";0.01797;"country studies";"Laura (VITO)";"cord blood";"cord blood-whole blood";"Flehs3Newborns";"";"tl"
64245;1;"p95";0.005;"country studies";"Laura (VITO)";"cord blood";"cord blood-plasma";"Flehs3Newborns";"";"tnona"
64246;1;"p95";0.008;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"tnona"
64246;1;"p50";0.003;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"tnona"
64246;1;"p50";0.004;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"tnona"
64246;1;"p95";0.01;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs4RefAdolescents";"";"tnona"
64246;1;"p50";0.04;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_2_1";"xxx is 0.04(0.03 - 0.04) - LOD= 0.01 - unit= µg/L - matrix= plasma";"tnona"
64246;1;"p50";0.003;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdolescents";"";"tnona"
64246;1;"p95";0.08;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"tnona"
64246;1;"p95";0.01;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3AdolescentsGKZ";"";"tnona"
64246;1;"p50";0.038;"country studies";"Laura (VITO)";"blood";"blood serum";"Flehs3RefAdults";"";"tnona"
64246;1;"p95";0.14;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_2_1";"xxx is 0.14(0.12 - 0.16) - LOD= 0.01 - unit= µg/L - matrix= plasma";"tnona"
64249;1;"p95";0.0288;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tota"
64258;1;"p50";4.7;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdults";"";"tra"
64258;1;"p50";5.385;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tra"
64258;1;"p50";5.6;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdolescents";"";"tra"
64258;1;"p95";13;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdolescents";"";"tra"
64258;1;"p95";15.086;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tra"
64258;1;"p95";13.7;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoMenen";"";"tra"
64258;1;"p50";5;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoMenen";"";"tra"
64258;1;"p50";6.2;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoGenk";"";"tra"
64258;1;"p95";13.635;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tra"
64258;1;"p95";13.9;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoGenk";"";"tra"
64258;1;"p95";14.8;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdults";"";"tra"
64258;1;"p50";5.2;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tra"
64265;1;"p50";0.38;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdults";"";"triclos"
64265;1;"p95";45.77;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdults";"";"triclos"
64265;1;"p50";1.29;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdolescents";"";"triclos"
64265;1;"p95";150.72;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdolescents";"";"triclos"
64266;1;"p95";0.329273999999999;"country studies";"Hans Mol (Wageningen University)";"urine";;"SPRINT study from NL";"";"trifloxystrobincga"
64266;1;"p50";0.1228;"country studies";"Hans Mol (Wageningen University)";"urine";;"SPRINT study from NL";"";"trifloxystrobincga"
64267;1;"max";450;"basic codebook Parc";"Laura (VITO)";"blood";;"";"";"trigl"
64267;1;"min";10;"basic codebook Parc";"Laura (VITO)";"blood";;"";"";"trigl"
64268;1;"max";450;"basic codebook Parc";"Laura (VITO)";"cord blood";;"";"";"trigl"
64268;1;"min";10;"basic codebook Parc";"Laura (VITO)";"cord blood";;"";"";"trigl"
64270;1;"p95";3.718;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"tsh"
64270;1;"p95";3.5675;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"tsh"
64270;1;"p50";1.798;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"tsh"
64270;1;"p50";1.67;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood plasma";"";"";"tsh"
64271;1;"p95";510.85;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"tt"
64271;1;"p50";66;"HBM4EU aligned studies";"Laura (VITO)";"blood";"blood serum";"";"";"tt"
64277;1;"p50";82;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"ttmca"
64277;1;"p50";79;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoMenen";"";"ttmca"
64277;1;"p95";233;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"ttmca"
64277;1;"p95";470;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdults";"";"ttmca"
64277;1;"p95";667;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoGenk";"";"ttmca"
64277;1;"p50";80;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdolescents";"";"ttmca"
64277;1;"p95";520;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs1RefAdo";"";"ttmca"
64277;1;"p95";520;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoMenen";"";"ttmca"
64277;1;"p95";293;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs1RefAdults";"";"ttmca"
64277;1;"p95";484;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdolescents";"";"ttmca"
64277;1;"p50";91;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2AdoGenk";"";"ttmca"
64277;1;"p50";52;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3AdolescentsGKZ";"";"ttmca"
64277;1;"p95";411;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"ttmca"
64277;1;"p50";70;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs1RefAdults";"";"ttmca"
64277;1;"p50";126;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs1RefAdo";"";"ttmca"
64277;1;"p50";68;"country studies";"Laura (VITO)";"urine";"first morning urine";"Flehs2RefAdults";"";"ttmca"
64277;1;"p50";54;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3RefAdolescents";"";"ttmca"
64277;1;"p95";254;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs3AdolescentsGKZ";"";"ttmca"
64284;1;"p50";0.004;"literature";"Fen (VITO)";"urine";;"https://www.canada.ca/content/dam/hc-sc/migration/hc-sc/ewh-semt/alt_formats/pdf/pubs/contaminants/chms-ecms-cycle2/chms-ecms-cycle2-eng.pdf";"xxx is <LOD - LOD= 0.004 - unit= µg/L - matrix= Urine";"twocry"
64284;1;"p95";0.004;"literature";"Fen (VITO)";"urine";;"https://www.canada.ca/content/dam/hc-sc/migration/hc-sc/ewh-semt/alt_formats/pdf/pubs/contaminants/chms-ecms-cycle2/chms-ecms-cycle2-eng.pdf";"xxx is <LOD - LOD= 0.004 - unit= µg/L - matrix= Urine";"twocry"
64289;1;"p50";0.1779;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"twohfluo"
64289;1;"p95";1.5526;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"twohfluo"
64289;1;"p50";0.28;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"twohfluo"
64289;1;"p50";0.4025;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"twohfluo"
64289;1;"p95";2.31997;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"twohfluo"
64289;1;"p95";1.91117;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"twohfluo"
64290;1;"p95";0.19;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"twohphe"
64290;1;"p95";0.3896;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"twohphe"
64290;1;"p50";0.09339;"HBM4EU existing studies";"Laura (VITO)";"urine";"random spot urine";"";"";"twohphe"
64290;1;"p50";0.08245;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"twohphe"
64290;1;"p95";0.41526;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"twohphe"
64290;1;"p95";0.204;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"twohphe"
64290;1;"p50";0.037;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"twohphe"
64290;1;"p95";0.142;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"twohphe"
64290;1;"p50";0.066;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"twohphe"
64290;1;"p50";0.054;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"twohphe"
64290;1;"p50";0.112;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"twohphe"
64290;1;"p95";0.470305;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"twohphe"
64292;1;"p95";17.221;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"twoohnap"
64292;1;"p50";6.39;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"twoohnap"
64292;1;"p95";22.60493;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"twoohnap"
64292;1;"p50";5.0795;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"twoohnap"
64292;1;"p50";3.47;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"twoohnap"
64292;1;"p95";37.3319;"HBM4EU aligned studies";"Laura (VITO)";"urine";"random spot urine";"";"";"twoohnap"
64292;1;"p95";4.52;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"twoohnap"
64292;1;"p50";4.13571;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"twoohnap"
64292;1;"p50";0.84;"HBM4EU aligned studies";"Laura (VITO)";"urine";"urine 24h";"";"";"twoohnap"
64292;1;"p95";32.9058699999999;"HBM4EU aligned studies";"Laura (VITO)";"urine";"first morning urine";"";"";"twoohnap"
64295;1;"p50";0.11;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tzen"
64295;1;"p95";0.316;"HBM4EU existing studies";"Laura (VITO)";"urine";"first morning urine";"";"";"tzen"
64298;1;"p50";0.003542;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"u"
64298;1;"p95";0.010657;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"u"
64299;1;"p95";0.00518736605384161;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs4RefAdolescents";"";"u"
64299;1;"p50";0.00308186907416307;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs4RefAdolescents";"";"u"
64304;1;"p95";0.0707551564592575;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"v"
64304;1;"p50";0.1;"literature";"Fen (VITO)";"urine";;"https://www.canada.ca/content/dam/hc-sc/migration/hc-sc/ewh-semt/alt_formats/hecs-sesc/pdf/pubs/contaminants/chms-ecms/report-rapport-eng.pdf";"xxx is <LOD - LOD= 0.10 - unit= µg/L - matrix= Urine";"v"
64304;1;"p95";0.15;"literature";"Fen (VITO)";"urine";;"https://www.canada.ca/content/dam/hc-sc/migration/hc-sc/ewh-semt/alt_formats/hecs-sesc/pdf/pubs/contaminants/chms-ecms/report-rapport-eng.pdf";"xxx is 0.15(0.13 - 0.16) - LOD= 0.10 - unit= µg/L - matrix= Urine";"v"
64304;1;"p50";0.0230276041845408;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"v"
64305;1;"p50";0.0167423794293306;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs4RefAdolescents";"";"v"
64305;1;"p95";0.0540823119390078;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs4RefAdolescents";"";"v"
64313;1;"p50";0.216118636363636;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"w"
64313;1;"p95";0.554073636363636;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"w"
64313;1;"p95";0.349;"literature";"Fen (VITO)";"urine";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is .349 (.323-.395) - LOD= 0.018 - unit= µg/L - matrix= Urine";"w"
64313;1;"p50";0.066;"literature";"Fen (VITO)";"urine";;"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is .066 (.061-.071) - LOD= 0.018 - unit= µg/L - matrix= Urine";"w"
64318;1;"p95";0.005;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_2_1";"xxx is <LOD - LOD= 0.005 - unit= µg/L - matrix= plasma";"ychlor"
64318;1;"p50";0.005;"literature";"Fen (VITO)";"blood";"blood plasma";"https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/environmental-contaminants/8-results-chemical-group-report-human-biomonitoring-environmental-chemicals-canada-health-canada-2010.html#n8_2_1";"xxx is <LOD - LOD= 0.005 - unit= µg/L - matrix= plasma";"ychlor"
64331;1;"p50";247.33;"literature";"Fen (VITO)";"urine";;"https://www.canada.ca/content/dam/hc-sc/migration/hc-sc/ewh-semt/alt_formats/hecs-sesc/pdf/pubs/contaminants/chms-ecms/report-rapport-eng.pdf";"xxx is 274.33(259.41 - 289.25) - LOD= 13.1 - unit= µg/L - matrix= Urine";"zn"
64331;1;"p50";428.924751818182;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"zn"
64331;1;"p95";1087.93;"literature";"Fen (VITO)";"urine";;"https://www.canada.ca/content/dam/hc-sc/migration/hc-sc/ewh-semt/alt_formats/hecs-sesc/pdf/pubs/contaminants/chms-ecms/report-rapport-eng.pdf";"xxx is 1087.90(1027.88 - 1147.93) - LOD= 13.1 - unit= µg/L - matrix= Urine";"zn"
64331;1;"p95";1180.51625681818;"country studies";"Laura (VITO)";"urine";"random spot urine";"Flehs4RefAdolescents";"";"zn"
64332;1;"p95";6870;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs4RefAdolescents";"";"zn"
64332;1;"p95";1060;"literature";"Fen (VITO)";"blood";"blood serum";"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 106 (103-110) - LOD= 2.90 - unit= µg/dL - matrix= Serum";"zn"
64332;1;"p50";5350;"country studies";"Laura (VITO)";"blood";"blood-whole blood";"Flehs4RefAdolescents";"";"zn"
64332;1;"p50";809;"literature";"Fen (VITO)";"blood";"blood serum";"https://www.cdc.gov/exposurereport/data_tables.html";"xxx is 80.9 (79.1-82.5) - LOD= 2.90 - unit= µg/dL - matrix= Serum";"zn"
64333;1;"p95";4317.686606;"country studies";"Laura (VITO)";"cord blood";"cord blood-whole blood";"Flehs1Nb";"";"zn"
64333;1;"p50";1580.776941;"country studies";"Laura (VITO)";"cord blood";"cord blood-whole blood";"Flehs1Nb";"";"zn"
62345;1;"min";50;"HBM4EU aligned studies";"Hanny (VITO)";"blood";"";"";"";""
62345;1;"max";250;"HBM4EU aligned studies";"Hanny (VITO)";"blood";"";"";"";""
62346;1;"min";5;"HBM4EU aligned studies";"Hanny (VITO)";"breast milk";"";"";"";""
62346;1;"max";100;"HBM4EU aligned studies";"Hanny (VITO)";"breast milk";"";"";"";""
62347;1;"min";50;"HBM4EU aligned studies";"Hanny (VITO)";"cord blood";"";"";"";""
62347;1;"max";250;"HBM4EU aligned studies";"Hanny (VITO)";"cord blood";"";"";"";""
62380;1;"min";5;"HBM4EU aligned studies";"Hanny (VITO)";"urine";"";"";"";""
62380;1;"max";500;"HBM4EU aligned studies";"Hanny (VITO)";"urine";"";"";"";""
62462;1;"min";1000;"HBM4EU aligned studies";"Hanny (VITO)";"urine";"";"";"";""
62462;1;"max";1050;"HBM4EU aligned studies";"Hanny (VITO)";"urine";"";"";"";""
63074;1;"min";150;"HBM4EU aligned studies";"Hanny (VITO)";"blood";"";"";"";""
63074;1;"max";900;"HBM4EU aligned studies";"Hanny (VITO)";"blood";"";"";"";""
63075;1;"min";5e-04;"HBM4EU aligned studies";"Hanny (VITO)";"breast milk";"";"";"";""
63075;1;"max";0.05;"HBM4EU aligned studies";"Hanny (VITO)";"breast milk";"";"";"";""
63073;1;"min";150;"HBM4EU aligned studies";"Hanny (VITO)";"cord blood";"";"";"";""
