"lingo";"stakeholder_key";"category_level1";"category_level2";"compoundgroup_name";"sampleobscore_key";"varname";"name";"label";"harmonisationlevel";"relatedinfo";"datatype_key";"samplegroup_key";"vartype_key";"sampleobscore_sort";"unit_key";"unit_name";"preferred_unit_name";"preferred_unit_key";"significantdecimals";"extensions";"formula";"zeroallowed";"min";"max";"p50";"p95";"chebi";"casnumber";"inchikey";"iupac";"refs";"molweight_grampermol";"projectname";"category_sort";"sampleobsbase_key";"sampleobsbase_name";"sampleobsbase_label"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxa";"pfhxa";"Lineair Perfluoro-n-hexaanzuur";"PFHxA";"HBM4EU";"parentcompound=Lineair Perfluoro-n-hexaanzuur (PFHxA) (casnumber=307-24-4)";"decimal";"water";"measured";10637;"ng/L";"ng/L";"ng/L";"ng/L";;"";"";0;;;;;"";"307-24-4";"PXUULQAPEKKVAH-UHFFFAOYSA-N";"";"";;"pfasathome;ZWPFASPhase2";1003;"Linear Perfluorohexanoic acid";"Lineair Perfluoro-n-hexaanzuur";"PFHxA"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxa";"pfhxa";"Lineair Perfluoro-n-hexaanzuur";"PFHxA";"HBM4EU";"parentcompound=Lineair Perfluoro-n-hexaanzuur (PFHxA) (casnumber=307-24-4)";"decimal";"food";"measured";10637;"µg/kg ww";"µg/kg ng";"µg/kg ng";"µg/kg ww";;"";"";0;;;;;"";"307-24-4";"PXUULQAPEKKVAH-UHFFFAOYSA-N";"";"";;"pfasathome;ZWPFASPhase2";1003;"Linear Perfluorohexanoic acid";"Lineair Perfluoro-n-hexaanzuur";"PFHxA"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxa";"pfhxa";"Lineair Perfluoro-n-hexaanzuur";"PFHxA";"HBM4EU";"parentcompound=Lineair Perfluoro-n-hexaanzuur (PFHxA) (casnumber=307-24-4)";"decimal";"air";"measured";10637;"ng/filter";"ng/filter";"ng/filter";"ng/filter";;"";"";0;;;;;"";"307-24-4";"PXUULQAPEKKVAH-UHFFFAOYSA-N";"";"";;"pfasathome";1003;"Linear Perfluorohexanoic acid";"Lineair Perfluoro-n-hexaanzuur";"PFHxA"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxda";"pfhxda";"Lineair Perfluoro-n-hexadecaanzuur";"PFHxDA";"Vito";"parentcompound=Lineair Perfluoro-n-hexadecaanzuur (PFHxDA) (casnumber=67905-19-5)";"decimal";"blood";"measured";10673;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";0;;;;;"";"67905-19-5";"";"";"";;"ZWPFASPhase2";1003;"Linear Perfluorohexadecanoic acid";"Lineair Perfluoro-n-hexadecaanzuur";"PFHxDA"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxda";"pfhxda";"Lineair Perfluoro-n-hexadecaanzuur";"PFHxDA";"Vito";"parentcompound=Lineair Perfluoro-n-hexadecaanzuur (PFHxDA) (casnumber=67905-19-5)";"decimal";"air";"measured";10673;"ng/filter";"ng/filter";"ng/filter";"ng/filter";;"";"";0;;;;;"";"67905-19-5";"";"";"";;"pfasathome";1003;"Linear Perfluorohexadecanoic acid";"Lineair Perfluoro-n-hexadecaanzuur";"PFHxDA"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxda";"pfhxda";"Lineair Perfluoro-n-hexadecaanzuur";"PFHxDA";"Vito";"parentcompound=Lineair Perfluoro-n-hexadecaanzuur (PFHxDA) (casnumber=67905-19-5)";"decimal";"air";"measured";10673;"µg/kg dm";"µg/kg ds";"µg/kg ds";"µg/kg dm";;"";"";0;;;;;"";"67905-19-5";"";"";"";;"ZWPFASPhase2";1003;"Linear Perfluorohexadecanoic acid";"Lineair Perfluoro-n-hexadecaanzuur";"PFHxDA"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxda";"pfhxda";"Lineair Perfluoro-n-hexadecaanzuur";"PFHxDA";"Vito";"parentcompound=Lineair Perfluoro-n-hexadecaanzuur (PFHxDA) (casnumber=67905-19-5)";"decimal";"water";"measured";10673;"ng/L";"ng/L";"ng/L";"ng/L";;"";"";0;;;;;"";"67905-19-5";"";"";"";;"pfasathome;ZWPFASPhase2";1003;"Linear Perfluorohexadecanoic acid";"Lineair Perfluoro-n-hexadecaanzuur";"PFHxDA"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxda";"pfhxda";"Lineair Perfluoro-n-hexadecaanzuur";"PFHxDA";"Vito";"parentcompound=Lineair Perfluoro-n-hexadecaanzuur (PFHxDA) (casnumber=67905-19-5)";"decimal";"soil";"measured";10673;"µg/kg dm";"µg/kg ds";"µg/kg ds";"µg/kg dm";;"";"";0;;;;;"";"67905-19-5";"";"";"";;"pfasathome;ZWPFASPhase2";1003;"Linear Perfluorohexadecanoic acid";"Lineair Perfluoro-n-hexadecaanzuur";"PFHxDA"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxda";"pfhxda";"Lineair Perfluoro-n-hexadecaanzuur";"PFHxDA";"Vito";"parentcompound=Lineair Perfluoro-n-hexadecaanzuur (PFHxDA) (casnumber=67905-19-5)";"decimal";"food";"measured";10673;"µg/kg ww";"µg/kg ng";"µg/kg ng";"µg/kg ww";;"";"";0;;;;;"";"67905-19-5";"";"";"";;"pfasathome;ZWPFASPhase2";1003;"Linear Perfluorohexadecanoic acid";"Lineair Perfluoro-n-hexadecaanzuur";"PFHxDA"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxpa";"pfhxpa";"Lineair perfluorhexylfosfonzuur";"PFHxPA";"HBM4EU";"parentcompound=Lineair perfluorhexylfosfonzuur (PFHxPA)";"decimal";"blood";"measured";10638;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";0;;;;;"";"";"";"";"";;"Parc Mixtures project";1003;"Linear Perfluorohexylphosphonic acid";"Lineair perfluorhexylfosfonzuur";"PFHxPA"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxs";"pfhxs";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS";"HBM4EU";"parentcompound=Lineair Perfluoro-n-hexaansulfonzuur (PFHxS) (casnumber=355-46-4)";"decimal";"urine";"measured";10639;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;;0.00158;"";"355-46-4";"QZHDEAJFRJCDMF-UHFFFAOYSA-N";"";"";400.12;"HBM4EU Existing studies;Parc dummy project";1003;"Linear Perfluorohexane sulfonic acid";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxs";"pfhxs";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS";"HBM4EU";"parentcompound=Lineair Perfluoro-n-hexaansulfonzuur (PFHxS) (casnumber=355-46-4)";"decimal";"placenta tissue";"measured";10639;"ng/g";"ng/g";"ng/g";"ng/g";;"";"";;;;;;"";"355-46-4";"QZHDEAJFRJCDMF-UHFFFAOYSA-N";"";"";400.12;"HBM4EU Existing studies";1003;"Linear Perfluorohexane sulfonic acid";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxs";"pfhxs";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS";"HBM4EU";"parentcompound=Lineair Perfluoro-n-hexaansulfonzuur (PFHxS) (casnumber=355-46-4)";"decimal";"blood";"measured";10639;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";0;;;0.630521666666667;1.80392916666667;"";"355-46-4";"QZHDEAJFRJCDMF-UHFFFAOYSA-N";"";"";400.12;"pfasathome;ZW-pfas-fase1;ZWPFASPhase2";1003;"Linear Perfluorohexane sulfonic acid";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxs";"pfhxs";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS";"HBM4EU";"parentcompound=Lineair Perfluoro-n-hexaansulfonzuur (PFHxS) (casnumber=355-46-4)";"decimal";"blood";"measured";10639;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";0;;;0.630521666666667;1.80392916666667;"";"355-46-4";"QZHDEAJFRJCDMF-UHFFFAOYSA-N";"";"";400.12;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc dummy project;Parc Mixtures project";1003;"Linear Perfluorohexane sulfonic acid";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxs";"pfhxs";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS";"HBM4EU";"parentcompound=Lineair Perfluoro-n-hexaansulfonzuur (PFHxS) (casnumber=355-46-4)";"decimal";"cord blood";"measured";10639;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;0.264843333333333;0.677786666666667;"";"355-46-4";"QZHDEAJFRJCDMF-UHFFFAOYSA-N";"";"";400.12;"HBM4EU Existing studies;Parc dummy project";1003;"Linear Perfluorohexane sulfonic acid";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxs";"pfhxs";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS";"HBM4EU";"parentcompound=Lineair Perfluoro-n-hexaansulfonzuur (PFHxS) (casnumber=355-46-4)";"decimal";"breast milk";"measured";10639;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;;;"";"355-46-4";"QZHDEAJFRJCDMF-UHFFFAOYSA-N";"";"";400.12;"HBM4EU Existing studies";1003;"Linear Perfluorohexane sulfonic acid";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxs";"pfhxs";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS";"HBM4EU";"parentcompound=Lineair Perfluoro-n-hexaansulfonzuur (PFHxS) (casnumber=355-46-4)";"decimal";"air";"measured";10639;"ng/filter";"ng/filter";"ng/filter";"ng/filter";;"";"";0;;;;;"";"355-46-4";"QZHDEAJFRJCDMF-UHFFFAOYSA-N";"";"";400.12;"pfasathome";1003;"Linear Perfluorohexane sulfonic acid";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxs";"pfhxs";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS";"HBM4EU";"parentcompound=Lineair Perfluoro-n-hexaansulfonzuur (PFHxS) (casnumber=355-46-4)";"decimal";"air";"measured";10639;"µg/kg dm";"µg/kg ds";"µg/kg ds";"µg/kg dm";;"";"";0;;;;;"";"355-46-4";"QZHDEAJFRJCDMF-UHFFFAOYSA-N";"";"";400.12;"ZWPFASPhase2";1003;"Linear Perfluorohexane sulfonic acid";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxs";"pfhxs";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS";"HBM4EU";"parentcompound=Lineair Perfluoro-n-hexaansulfonzuur (PFHxS) (casnumber=355-46-4)";"decimal";"water";"measured";10639;"ng/L";"ng/L";"ng/L";"ng/L";;"";"";0;;;;;"";"355-46-4";"QZHDEAJFRJCDMF-UHFFFAOYSA-N";"";"";400.12;"pfasathome;ZWPFASPhase2";1003;"Linear Perfluorohexane sulfonic acid";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxs";"pfhxs";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS";"HBM4EU";"parentcompound=Lineair Perfluoro-n-hexaansulfonzuur (PFHxS) (casnumber=355-46-4)";"decimal";"soil";"measured";10639;"µg/kg dm";"µg/kg ds";"µg/kg ds";"µg/kg dm";;"";"";0;;;;;"";"355-46-4";"QZHDEAJFRJCDMF-UHFFFAOYSA-N";"";"";400.12;"pfasathome;ZWPFASPhase2";1003;"Linear Perfluorohexane sulfonic acid";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxs";"pfhxs";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS";"HBM4EU";"parentcompound=Lineair Perfluoro-n-hexaansulfonzuur (PFHxS) (casnumber=355-46-4)";"decimal";"food";"measured";10639;"µg/kg ww";"µg/kg ng";"µg/kg ng";"µg/kg ww";;"";"";0;;;;;"";"355-46-4";"QZHDEAJFRJCDMF-UHFFFAOYSA-N";"";"";400.12;"pfasathome;ZWPFASPhase2";1003;"Linear Perfluorohexane sulfonic acid";"Lineair Perfluoro-n-hexaansulfonzuur";"PFHxS"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfhxsa";"pfhxsa";"Lineair Perfluoro-n-hexaansulfonamide";"PFHxSA";"Vito";"parentcompound=Lineair Perfluoro-n-hexaansulfonamide (PFHxSA) (casnumber=41997-13-1)";"decimal";"blood";"measured";10688;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";0;;;;;"";"41997-13-1";"";"";"";;"ZWPFASPhase2";1003;"Linear Perfluorohexanesulfonamide";"Lineair Perfluoro-n-hexaansulfonamide";"PFHxSA"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfmba";"pfmba";"Lineair Perfluor-5-methoxybutaanzuur";"PFMBA";"Vito";"parentcompound=Lineair Perfluor-5-methoxybutaanzuur (PFMBA) (casnumber=863090-89-5)";"decimal";"food";"measured";10674;"µg/kg ww";"µg/kg ng";"µg/kg ng";"µg/kg ww";;"";"";0;;;;;"";"863090-89-5";"";"";"";;"pfasathome";1003;"Linear Perfluoro-5-methoxybutanoic acid";"Lineair Perfluor-5-methoxybutaanzuur";"PFMBA"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfmpa";"pfmpa";"Lineair Perfluor-4-methoxypropaanzuur (ook PF4OPeA)";"PFMPA";"Vito";"parentcompound=Lineair Perfluor-4-methoxypropaanzuur (ook PF4OPeA) (PFMPA) (casnumber=377-73-1)";"decimal";"food";"measured";10675;"µg/kg ww";"µg/kg ng";"µg/kg ng";"µg/kg ww";;"";"";0;;;;;"";"377-73-1";"";"";"";;"pfasathome";1003;"Linear Perfluoro-4-methoxypropanoic acid";"Lineair Perfluor-4-methoxypropaanzuur (ook PF4OPeA)";"PFMPA"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfna";"pfna";"Lineair Perfluoro-n-nonaanzuur";"PFNA";"HBM4EU";"parentcompound=Lineair Perfluoro-n-nonaanzuur (PFNA) (casnumber=375-95-1)";"decimal";"urine";"measured";10640;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;;0.00081;"";"375-95-1";"UZUFPBIDKMEQEQ-UHFFFAOYSA-N";"";"";464.08;"HBM4EU Existing studies;Parc dummy project";1003;"Linear Perfluorononanoic acid";"Lineair Perfluoro-n-nonaanzuur";"PFNA"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfna";"pfna";"Lineair Perfluoro-n-nonaanzuur";"PFNA";"HBM4EU";"parentcompound=Lineair Perfluoro-n-nonaanzuur (PFNA) (casnumber=375-95-1)";"decimal";"blood";"measured";10640;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";0;;;0.495301666666667;1.13877833333333;"";"375-95-1";"UZUFPBIDKMEQEQ-UHFFFAOYSA-N";"";"";464.08;"pfasathome;ZW-pfas-fase1;ZWPFASPhase2";1003;"Linear Perfluorononanoic acid";"Lineair Perfluoro-n-nonaanzuur";"PFNA"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfna";"pfna";"Lineair Perfluoro-n-nonaanzuur";"PFNA";"HBM4EU";"parentcompound=Lineair Perfluoro-n-nonaanzuur (PFNA) (casnumber=375-95-1)";"decimal";"blood";"measured";10640;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";0;;;0.495301666666667;1.13877833333333;"";"375-95-1";"UZUFPBIDKMEQEQ-UHFFFAOYSA-N";"";"";464.08;"HBM4EU Aligned studies;HBM4EU Existing studies;Parc dummy project;Parc Mixtures project";1003;"Linear Perfluorononanoic acid";"Lineair Perfluoro-n-nonaanzuur";"PFNA"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfna";"pfna";"Lineair Perfluoro-n-nonaanzuur";"PFNA";"HBM4EU";"parentcompound=Lineair Perfluoro-n-nonaanzuur (PFNA) (casnumber=375-95-1)";"decimal";"placenta tissue";"measured";10640;"ng/g";"ng/g";"ng/g";"ng/g";;"";"";;;;;;"";"375-95-1";"UZUFPBIDKMEQEQ-UHFFFAOYSA-N";"";"";464.08;"HBM4EU Existing studies";1003;"Linear Perfluorononanoic acid";"Lineair Perfluoro-n-nonaanzuur";"PFNA"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfna";"pfna";"Lineair Perfluoro-n-nonaanzuur";"PFNA";"HBM4EU";"parentcompound=Lineair Perfluoro-n-nonaanzuur (PFNA) (casnumber=375-95-1)";"decimal";"cord blood";"measured";10640;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;0.220176666666667;0.502393333333333;"";"375-95-1";"UZUFPBIDKMEQEQ-UHFFFAOYSA-N";"";"";464.08;"HBM4EU Existing studies;Parc dummy project";1003;"Linear Perfluorononanoic acid";"Lineair Perfluoro-n-nonaanzuur";"PFNA"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfna";"pfna";"Lineair Perfluoro-n-nonaanzuur";"PFNA";"HBM4EU";"parentcompound=Lineair Perfluoro-n-nonaanzuur (PFNA) (casnumber=375-95-1)";"decimal";"air";"measured";10640;"ng/filter";"ng/filter";"ng/filter";"ng/filter";;"";"";0;;;;;"";"375-95-1";"UZUFPBIDKMEQEQ-UHFFFAOYSA-N";"";"";464.08;"pfasathome";1003;"Linear Perfluorononanoic acid";"Lineair Perfluoro-n-nonaanzuur";"PFNA"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfna";"pfna";"Lineair Perfluoro-n-nonaanzuur";"PFNA";"HBM4EU";"parentcompound=Lineair Perfluoro-n-nonaanzuur (PFNA) (casnumber=375-95-1)";"decimal";"air";"measured";10640;"µg/kg dm";"µg/kg ds";"µg/kg ds";"µg/kg dm";;"";"";0;;;;;"";"375-95-1";"UZUFPBIDKMEQEQ-UHFFFAOYSA-N";"";"";464.08;"ZWPFASPhase2";1003;"Linear Perfluorononanoic acid";"Lineair Perfluoro-n-nonaanzuur";"PFNA"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfna";"pfna";"Lineair Perfluoro-n-nonaanzuur";"PFNA";"HBM4EU";"parentcompound=Lineair Perfluoro-n-nonaanzuur (PFNA) (casnumber=375-95-1)";"decimal";"water";"measured";10640;"ng/L";"ng/L";"ng/L";"ng/L";;"";"";0;;;;;"";"375-95-1";"UZUFPBIDKMEQEQ-UHFFFAOYSA-N";"";"";464.08;"pfasathome;ZWPFASPhase2";1003;"Linear Perfluorononanoic acid";"Lineair Perfluoro-n-nonaanzuur";"PFNA"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfna";"pfna";"Lineair Perfluoro-n-nonaanzuur";"PFNA";"HBM4EU";"parentcompound=Lineair Perfluoro-n-nonaanzuur (PFNA) (casnumber=375-95-1)";"decimal";"breast milk";"measured";10640;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;;0.01688;"";"375-95-1";"UZUFPBIDKMEQEQ-UHFFFAOYSA-N";"";"";464.08;"HBM4EU Existing studies";1003;"Linear Perfluorononanoic acid";"Lineair Perfluoro-n-nonaanzuur";"PFNA"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfna";"pfna";"Lineair Perfluoro-n-nonaanzuur";"PFNA";"HBM4EU";"parentcompound=Lineair Perfluoro-n-nonaanzuur (PFNA) (casnumber=375-95-1)";"decimal";"soil";"measured";10640;"µg/kg dm";"µg/kg ds";"µg/kg ds";"µg/kg dm";;"";"";0;;;;;"";"375-95-1";"UZUFPBIDKMEQEQ-UHFFFAOYSA-N";"";"";464.08;"pfasathome;ZWPFASPhase2";1003;"Linear Perfluorononanoic acid";"Lineair Perfluoro-n-nonaanzuur";"PFNA"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfna";"pfna";"Lineair Perfluoro-n-nonaanzuur";"PFNA";"HBM4EU";"parentcompound=Lineair Perfluoro-n-nonaanzuur (PFNA) (casnumber=375-95-1)";"decimal";"food";"measured";10640;"µg/kg ww";"µg/kg ng";"µg/kg ng";"µg/kg ww";;"";"";0;;;;;"";"375-95-1";"UZUFPBIDKMEQEQ-UHFFFAOYSA-N";"";"";464.08;"pfasathome;ZWPFASPhase2";1003;"Linear Perfluorononanoic acid";"Lineair Perfluoro-n-nonaanzuur";"PFNA"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfns";"pfns";"Lineair Perfluoro-n-nonaansulfonzuur";"PFNS";"HBM4EU";"parentcompound=Lineair Perfluoro-n-nonaansulfonzuur (PFNS) (casnumber=68259-12-1)";"decimal";"urine";"measured";10676;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;;;"";"68259-12-1";"MNEXVZFQQPKDHC-UHFFFAOYSA-N";"";"";;"HBM4EU Existing studies";1003;"Linear Perfluorononanesulfonic acid";"Lineair Perfluoro-n-nonaansulfonzuur";"PFNS"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfns";"pfns";"Lineair Perfluoro-n-nonaansulfonzuur";"PFNS";"HBM4EU";"parentcompound=Lineair Perfluoro-n-nonaansulfonzuur (PFNS) (casnumber=68259-12-1)";"decimal";"blood";"measured";10676;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";0;;;;;"";"68259-12-1";"MNEXVZFQQPKDHC-UHFFFAOYSA-N";"";"";;"ZWPFASPhase2";1003;"Linear Perfluorononanesulfonic acid";"Lineair Perfluoro-n-nonaansulfonzuur";"PFNS"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfns";"pfns";"Lineair Perfluoro-n-nonaansulfonzuur";"PFNS";"HBM4EU";"parentcompound=Lineair Perfluoro-n-nonaansulfonzuur (PFNS) (casnumber=68259-12-1)";"decimal";"blood";"measured";10676;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";0;;;;;"";"68259-12-1";"MNEXVZFQQPKDHC-UHFFFAOYSA-N";"";"";;"HBM4EU Existing studies";1003;"Linear Perfluorononanesulfonic acid";"Lineair Perfluoro-n-nonaansulfonzuur";"PFNS"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfns";"pfns";"Lineair Perfluoro-n-nonaansulfonzuur";"PFNS";"HBM4EU";"parentcompound=Lineair Perfluoro-n-nonaansulfonzuur (PFNS) (casnumber=68259-12-1)";"decimal";"placenta tissue";"measured";10676;"ng/g";"ng/g";"ng/g";"ng/g";;"";"";;;;;;"";"68259-12-1";"MNEXVZFQQPKDHC-UHFFFAOYSA-N";"";"";;"HBM4EU Existing studies";1003;"Linear Perfluorononanesulfonic acid";"Lineair Perfluoro-n-nonaansulfonzuur";"PFNS"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfns";"pfns";"Lineair Perfluoro-n-nonaansulfonzuur";"PFNS";"HBM4EU";"parentcompound=Lineair Perfluoro-n-nonaansulfonzuur (PFNS) (casnumber=68259-12-1)";"decimal";"cord blood";"measured";10676;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;;;"";"68259-12-1";"MNEXVZFQQPKDHC-UHFFFAOYSA-N";"";"";;"HBM4EU Existing studies";1003;"Linear Perfluorononanesulfonic acid";"Lineair Perfluoro-n-nonaansulfonzuur";"PFNS"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"pfns";"pfns";"Lineair Perfluoro-n-nonaansulfonzuur";"PFNS";"HBM4EU";"parentcompound=Lineair Perfluoro-n-nonaansulfonzuur (PFNS) (casnumber=68259-12-1)";"decimal";"water";"measured";10676;"ng/L";"ng/L";"ng/L";"ng/L";;"";"";0;;;;;"";"68259-12-1";"MNEXVZFQQPKDHC-UHFFFAOYSA-N";"";"";;"pfasathome";1003;"Linear Perfluorononanesulfonic acid";"Lineair Perfluoro-n-nonaansulfonzuur";"PFNS"
