"lingo";"stakeholder_key";"category_level1";"category_level2";"compoundgroup_name";"sampleobscore_key";"varname";"name";"label";"harmonisationlevel";"relatedinfo";"datatype_key";"samplegroup_key";"vartype_key";"sampleobscore_sort";"unit_key";"unit_name";"preferred_unit_name";"preferred_unit_key";"significantdecimals";"extensions";"formula";"zeroallowed";"min";"max";"p50";"p95";"chebi";"casnumber";"inchikey";"iupac";"refs";"molweight_grampermol";"projectname";"category_sort";"category_key"
"nl";"Parc";"Exposure marker";"Herbicides";"Herbicides";"simzmerc";"simzmerc";"Simazine-mercapturaat";;"Parc";"parentcompound(s) = Simazine (casnumber=122-34-9)";"decimal";"urine";"measured";19019;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;;;"";"205764-69-8";"";"";"https://www.chemsrc.com/en/cas/205764-69-8_1522567.html";;"Parc Mixtures project";3001;"Herbicides"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixdipap";"sixdipap";"Lineair 6:2 fluortelomeerfosfaat diester";"6:2 diPAP";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeerfosfaat diester (6:2 diPAP) (casnumber=57677-95-9)";"decimal";"placenta tissue";"measured";10648;"ng/g";"ng/g";"ng/g";"ng/g";;"";"";;;;;;"";"57677-95-9";"";"";"";;"HBM4EU Existing studies";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixdipap";"sixdipap";"Lineair 6:2 fluortelomeerfosfaat diester";"6:2 diPAP";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeerfosfaat diester (6:2 diPAP) (casnumber=57677-95-9)";"decimal";"cord blood";"measured";10648;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;;;"";"57677-95-9";"";"";"";;"HBM4EU Existing studies";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixdipap";"sixdipap";"Lineair 6:2 fluortelomeerfosfaat diester";"6:2 diPAP";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeerfosfaat diester (6:2 diPAP) (casnumber=57677-95-9)";"decimal";"air";"measured";10648;"ng/filter";"ng/filter";"ng/filter";"ng/filter";;"";"";0;;;;;"";"57677-95-9";"";"";"";;"pfasathome";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixdipap";"sixdipap";"Lineair 6:2 fluortelomeerfosfaat diester";"6:2 diPAP";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeerfosfaat diester (6:2 diPAP) (casnumber=57677-95-9)";"decimal";"soil";"measured";10648;"µg/kg dm";"µg/kg ds";"µg/kg ds";"µg/kg dm";;"";"";0;;;;;"";"57677-95-9";"";"";"";;"pfasathome;ZWPFASPhase2";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixdipap";"sixdipap";"Lineair 6:2 fluortelomeerfosfaat diester";"6:2 diPAP";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeerfosfaat diester (6:2 diPAP) (casnumber=57677-95-9)";"decimal";"blood";"measured";10648;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";0;;;;;"";"57677-95-9";"";"";"";;"ZWPFASPhase2";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixdipap";"sixdipap";"Lineair 6:2 fluortelomeerfosfaat diester";"6:2 diPAP";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeerfosfaat diester (6:2 diPAP) (casnumber=57677-95-9)";"decimal";"blood";"measured";10648;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";0;;;;;"";"57677-95-9";"";"";"";;"HBM4EU Existing studies;Parc Mixtures project";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixdipap";"sixdipap";"Lineair 6:2 fluortelomeerfosfaat diester";"6:2 diPAP";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeerfosfaat diester (6:2 diPAP) (casnumber=57677-95-9)";"decimal";"water";"measured";10648;"ng/L";"ng/L";"ng/L";"ng/L";;"";"";0;;;;;"";"57677-95-9";"";"";"";;"pfasathome;ZWPFASPhase2";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixdipap";"sixdipap";"Lineair 6:2 fluortelomeerfosfaat diester";"6:2 diPAP";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeerfosfaat diester (6:2 diPAP) (casnumber=57677-95-9)";"decimal";"food";"measured";10648;"µg/kg ww";"µg/kg ng";"µg/kg ng";"µg/kg ww";;"";"";0;;;;;"";"57677-95-9";"";"";"";;"pfasathome;ZWPFASPhase2";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixeightdipap";"sixeightdipap";"Lineair 6:2/8:2 fluortelomeerfosfaat diester";"6:2/8:2 diPAP";"HBM4EU";"parentcompound(s) = Lineair 6:2/8:2 fluortelomeerfosfaat diester (6:2/8:2 diPAP) (casnumber=943913-15-3)";"decimal";"placenta tissue";"measured";10682;"ng/g";"ng/g";"ng/g";"ng/g";;"";"";;;;;;"";"943913-15-3";"";"";"";;"HBM4EU Existing studies";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixeightdipap";"sixeightdipap";"Lineair 6:2/8:2 fluortelomeerfosfaat diester";"6:2/8:2 diPAP";"HBM4EU";"parentcompound(s) = Lineair 6:2/8:2 fluortelomeerfosfaat diester (6:2/8:2 diPAP) (casnumber=943913-15-3)";"decimal";"water";"measured";10682;"ng/L";"ng/L";"ng/L";"ng/L";;"";"";0;;;;;"";"943913-15-3";"";"";"";;"pfasathome";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixeightdipap";"sixeightdipap";"Lineair 6:2/8:2 fluortelomeerfosfaat diester";"6:2/8:2 diPAP";"HBM4EU";"parentcompound(s) = Lineair 6:2/8:2 fluortelomeerfosfaat diester (6:2/8:2 diPAP) (casnumber=943913-15-3)";"decimal";"air";"measured";10682;"ng/filter";"ng/filter";"ng/filter";"ng/filter";;"";"";0;;;;;"";"943913-15-3";"";"";"";;"pfasathome";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixeightdipap";"sixeightdipap";"Lineair 6:2/8:2 fluortelomeerfosfaat diester";"6:2/8:2 diPAP";"HBM4EU";"parentcompound(s) = Lineair 6:2/8:2 fluortelomeerfosfaat diester (6:2/8:2 diPAP) (casnumber=943913-15-3)";"decimal";"soil";"measured";10682;"µg/kg dm";"µg/kg ds";"µg/kg ds";"µg/kg dm";;"";"";0;;;;;"";"943913-15-3";"";"";"";;"pfasathome";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixeightdipap";"sixeightdipap";"Lineair 6:2/8:2 fluortelomeerfosfaat diester";"6:2/8:2 diPAP";"HBM4EU";"parentcompound(s) = Lineair 6:2/8:2 fluortelomeerfosfaat diester (6:2/8:2 diPAP) (casnumber=943913-15-3)";"decimal";"blood";"measured";10682;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";0;;;;;"";"943913-15-3";"";"";"";;"ZWPFASPhase2";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixeightdipap";"sixeightdipap";"Lineair 6:2/8:2 fluortelomeerfosfaat diester";"6:2/8:2 diPAP";"HBM4EU";"parentcompound(s) = Lineair 6:2/8:2 fluortelomeerfosfaat diester (6:2/8:2 diPAP) (casnumber=943913-15-3)";"decimal";"blood";"measured";10682;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";0;;;;;"";"943913-15-3";"";"";"";;"Parc Mixtures project";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixeightdipap";"sixeightdipap";"Lineair 6:2/8:2 fluortelomeerfosfaat diester";"6:2/8:2 diPAP";"HBM4EU";"parentcompound(s) = Lineair 6:2/8:2 fluortelomeerfosfaat diester (6:2/8:2 diPAP) (casnumber=943913-15-3)";"decimal";"food";"measured";10682;"µg/kg ww";"µg/kg ng";"µg/kg ng";"µg/kg ww";;"";"";0;;;;;"";"943913-15-3";"";"";"";;"pfasathome";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixfts";"sixfts";"Lineair 6:2 fluortelomeersulfonzuur";"6:2 FTS";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeersulfonzuur (6:2 FTS) (casnumber=27619-97-2)";"decimal";"cord blood";"measured";10683;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";;;;;;"";"27619-97-2";"VIONGDJUYAYOPU-UHFFFAOYSA-N";"";"";;"HBM4EU Existing studies";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixfts";"sixfts";"Lineair 6:2 fluortelomeersulfonzuur";"6:2 FTS";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeersulfonzuur (6:2 FTS) (casnumber=27619-97-2)";"decimal";"food";"measured";10683;"µg/kg ww";"µg/kg ng";"µg/kg ng";"µg/kg ww";;"";"";0;;;;;"";"27619-97-2";"VIONGDJUYAYOPU-UHFFFAOYSA-N";"";"";;"pfasathome;ZWPFASPhase2";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixfts";"sixfts";"Lineair 6:2 fluortelomeersulfonzuur";"6:2 FTS";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeersulfonzuur (6:2 FTS) (casnumber=27619-97-2)";"decimal";"soil";"measured";10683;"µg/kg dm";"µg/kg ds";"µg/kg ds";"µg/kg dm";;"";"";0;;;;;"";"27619-97-2";"VIONGDJUYAYOPU-UHFFFAOYSA-N";"";"";;"pfasathome;ZWPFASPhase2";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixfts";"sixfts";"Lineair 6:2 fluortelomeersulfonzuur";"6:2 FTS";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeersulfonzuur (6:2 FTS) (casnumber=27619-97-2)";"decimal";"water";"measured";10683;"ng/L";"ng/L";"ng/L";"ng/L";;"";"";0;;;;;"";"27619-97-2";"VIONGDJUYAYOPU-UHFFFAOYSA-N";"";"";;"pfasathome;ZWPFASPhase2";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixfts";"sixfts";"Lineair 6:2 fluortelomeersulfonzuur";"6:2 FTS";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeersulfonzuur (6:2 FTS) (casnumber=27619-97-2)";"decimal";"air";"measured";10683;"µg/kg dm";"µg/kg ds";"µg/kg ds";"µg/kg dm";;"";"";0;;;;;"";"27619-97-2";"VIONGDJUYAYOPU-UHFFFAOYSA-N";"";"";;"ZWPFASPhase2";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixfts";"sixfts";"Lineair 6:2 fluortelomeersulfonzuur";"6:2 FTS";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeersulfonzuur (6:2 FTS) (casnumber=27619-97-2)";"decimal";"air";"measured";10683;"ng/filter";"ng/filter";"ng/filter";"ng/filter";;"";"";0;;;;;"";"27619-97-2";"VIONGDJUYAYOPU-UHFFFAOYSA-N";"";"";;"pfasathome";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixfts";"sixfts";"Lineair 6:2 fluortelomeersulfonzuur";"6:2 FTS";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeersulfonzuur (6:2 FTS) (casnumber=27619-97-2)";"decimal";"blood";"measured";10683;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";0;;;;;"";"27619-97-2";"VIONGDJUYAYOPU-UHFFFAOYSA-N";"";"";;"ZWPFASPhase2";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixfts";"sixfts";"Lineair 6:2 fluortelomeersulfonzuur";"6:2 FTS";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeersulfonzuur (6:2 FTS) (casnumber=27619-97-2)";"decimal";"blood";"measured";10683;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";0;;;;;"";"27619-97-2";"VIONGDJUYAYOPU-UHFFFAOYSA-N";"";"";;"HBM4EU Existing studies;Parc Mixtures project";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixfts";"sixfts";"Lineair 6:2 fluortelomeersulfonzuur";"6:2 FTS";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeersulfonzuur (6:2 FTS) (casnumber=27619-97-2)";"decimal";"placenta tissue";"measured";10683;"ng/g";"ng/g";"ng/g";"ng/g";;"";"";;;;;;"";"27619-97-2";"VIONGDJUYAYOPU-UHFFFAOYSA-N";"";"";;"HBM4EU Existing studies";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"Parc";"Exposure marker";"Polycyclic Aromatic Hydrocarbons (PAHs)";"Polycyclic Aromatic Hydrocarbons (PAHs)";"sixhcry";"sixhcry";"6-hydroxychryseen";;"HBM4EU";"parentcompound(s) = Chryseen (PAK_CHR) (casnumber=218-01-9)";"decimal";"urine";"measured";11243;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;0.0025;0.0025;"";"37515-51-8";"";"";"";;"Parc Mixtures project";1006;"Polycyclic Aromatic Hydrocarbons (PAHs)"
"nl";"FHBM";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixmonopap";"sixmonopap";"Lineair 6:2 fluortelomeerfosfaat monoester";"6:2 monoPAP";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeerfosfaat monoester (6:2 monoPAP) (casnumber=57678-01-0)";"decimal";"water";"measured";10649;"ng/L";"ng/L";"ng/L";"ng/L";;"";"";0;;;;;"";"57678-01-0";"";"";"";;"pfasathome";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sixmonopap";"sixmonopap";"Lineair 6:2 fluortelomeerfosfaat monoester";"6:2 monoPAP";"HBM4EU";"parentcompound(s) = Lineair 6:2 fluortelomeerfosfaat monoester (6:2 monoPAP) (casnumber=57678-01-0)";"decimal";"blood";"measured";10649;"µg/L";"µg/L";"µg/L";"µg/L";;"";"";0;;;;;"";"57678-01-0";"";"";"";;"Parc Mixtures project";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"Parc";"Exposure marker";"Metals";"Metals";"sn";"sn";"Tin";"Sn";"Parc";;"decimal";"urine";"measured";11526;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";;;;;;"";"7440-31-5";"";"";"https://en.wikipedia.org/wiki/Tin";;"Parc Mixtures project";1013;"Metals"
"nl";"Parc";"Exposure marker";"Mycotoxins";"Mycotoxins";"ster";"ster";"Sterigmatocystin";;"HBM4EU";"parentcompound(s) = Sterigmatocystin (casnumber=10048-13-2)";"decimal";"urine";"measured";12237;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";;;;;;"";"10048-13-2";"";"";"";;"HBM4EU Existing studies";10001;"Mycotoxins"
"nl";"Parc";"Exposure marker";"Polycyclic Aromatic Hydrocarbons (PAHs)";"Polycyclic Aromatic Hydrocarbons (PAHs)";"stwoninehphe";"stwoninehphe";"2-hydroxyphenanthrene + 9-hydroxyfenantreen";"";"HBM4EU";;"decimal";"urine";"formula";110245;"µg/L";"µg/L";"µg/L";"µg/L";;"";"twohphe [µg/L] + ninehphe [µg/L]";0;;;0.123;0.3671;;;;;;;"HBM4EU Existing studies";1006;"Polycyclic Aromatic Hydrocarbons (PAHs)"
"nl";"Parc";"Exposure marker";"Polycyclic Aromatic Hydrocarbons (PAHs)";"Polycyclic Aromatic Hydrocarbons (PAHs)";"stwothreehfluo";"stwothreehfluo";"Gemeten Som van 2- en 3-hydroxyfluorene";"Gemeten 2+3-OH-Fluorene";"Parc";;"decimal";"urine";"measured";11245;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"";0;;;0.2406375;1.6531525;"";"";"";"";"";;"HBM4EU Aligned studies";1006;"Polycyclic Aromatic Hydrocarbons (PAHs)"
"nl";"Parc";"Exposure marker";"Polycyclic Aromatic Hydrocarbons (PAHs)";"Polycyclic Aromatic Hydrocarbons (PAHs)";"stwothreehphe";"stwothreehphe";"2-hydroxyphenanthrene + 3-hydroxyfenantreen";"";"HBM4EU";;"decimal";"urine";"formula";11260;"µg/L";"µg/L";"µg/L";"µg/L";;"crt;sg";"twohphe [µg/L] + threehphe [µg/L]";0;;;0.21333;0.95817;;;;;;;"HBM4EU Existing studies";1006;"Polycyclic Aromatic Hydrocarbons (PAHs)"
"nl";"Parc";"Exposure marker";"Metals";"Metals";"sumastfmma";"sumastfmma";"Arseen(III)zuur + Arseen(V)zuur + Monomethylarseen";"As(III) + As(V) + MMA";"HBM4EU";;"decimal";"urine";"formula";11711;"µg/L";"µg/L";"µg/L";"µg/L";;"mol;crt;sg";"asthree [µg/L] + asfive [µg/L] + mma [µg/L]";;;;1.675;3.737;;;;;;;"HBM4EU Aligned studies";1013;"Metals"
"nl";"Parc";"Exposure marker";"Pesticides (pyrethroids)";"Pesticides (pyrethroids)";"sumdcca";"sumdcca";"Cis-3-(2,2-dichloorvinyl)-2,2-dimethyl-cyclopropaan-1-carboxylzuur + Trans-3-(2,2-dichloorvinyl)-2,2-dimethyl-cyclopropaan-1-carboxylzuur";"cis-DCCA + trans-DCCA";"HBM4EU";;"decimal";"urine";"formula";130005;"µg/L";"µg/L";"µg/L";"µg/L";;"mol;crt;sg";"cdcca [µg/L] + tdcca [µg/L]";;;;0.441883333333333;2.94911;;;;;;;"HBM4EU Aligned studies";1009;"Pesticides (pyrethroids)"
"nl";"Parc";"Exposure marker";"Polycyclic Aromatic Hydrocarbons (PAHs)";"Polycyclic Aromatic Hydrocarbons (PAHs)";"sumdiohnap";"sumdiohnap";"1-hydroxynaphthaleen + 2-hydroxynaphthaleen + 1-,2-dihydroxynaftaleen";"";"HBM4EU";;"decimal";"urine";"formula";110203;"µg/L";"µg/L";"µg/L";"µg/L";;"mol;crt;sg";"oneohnap [µg/L] + twoohnap [µg/L] + diohnap [µg/L]";0;;;13.8166;65.6824449999999;;;;;;;"HBM4EU Aligned studies";1006;"Polycyclic Aromatic Hydrocarbons (PAHs)"
"nl";"Parc";"Exposure marker";"Flame retardants";"Flame retardants";"sumdp";"sumdp";"Syn-dechlorane plus + Anti-dechloraan plus";"";"HBM4EU";;"decimal";"blood";"formula";10707;"µg/L";"µg/L";"µg/L";"µg/L";;"mol;lip";"sdp [µg/L] + adp [µg/L]";;;;0.0234;0.245325;;;;;;;"HBM4EU Aligned studies";1004;"Flame retardants"
"nl";"Parc";"Exposure marker";"Phthalates";"Phthalates";"sumeightphthal";"sumeightphthal";"Mono(2-ethyl-5-oxo-hexyl) ftalaat + Mono-(2-ethyl-5-hydroxyhexyl)ftalaat + Mono-2-ethylhexyl ftalaat + Mono(2-ethyl-5-carboxypentyl) ftalaat + Mono-benzyl ftalaat + Mono-isobutyl ftalaat + Mono-butyl ftalaat + Mono-ethyl ftalaat";"5oxo-MEHP + 5OH-MEHP + MEHP + 5cx-MEPP + MBzP + MiBP + MnBP + MEP";"HBM4EU";;"decimal";"urine";"formula";100103;"µg/L";"µg/L";"µg/L";"µg/L";;"mol;crt;sg";"oxomehp [µg/L] + ohmehp [µg/L] + mehp [µg/L] + cxmepp [µg/L] + mbzp [µg/L] + mibp [µg/L] + mnbp [µg/L] + mep [µg/L]";;;;146.101725;653.480175;;;;;;;"HBM4EU Aligned studies";1001;"Phthalates"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sumfourpfas";"sumfourpfas";"Lineair Perfluoro-n-octaanzuur + Lineair Perfluoro-n-nonaanzuur + Lineair Perfluoro-n-hexaansulfonzuur + Lineair Perfluoro-n-octaansulfonzuur";"PFOA + PFNA + PFHxS + L-PFOS";"HBM4EU";;"decimal";"urine";"formula";10650;"µg/L";"µg/L";"µg/L";"µg/L";;"mol;";"pfoa [µg/L] + pfna [µg/L] + pfhxs [µg/L] + pfos [µg/L]";;;;0.00528;0.01778;;;;;;;"HBM4EU Existing studies";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sumfourpfas";"sumfourpfas";"Lineair Perfluoro-n-octaanzuur + Lineair Perfluoro-n-nonaanzuur + Lineair Perfluoro-n-hexaansulfonzuur + Lineair Perfluoro-n-octaansulfonzuur";"PFOA + PFNA + PFHxS + L-PFOS";"HBM4EU";;"decimal";"blood";"formula";10650;"µg/L";"µg/L";"µg/L";"µg/L";;"mol;lip";"pfoa [µg/L] + pfna [µg/L] + pfhxs [µg/L] + pfos [µg/L]";;;;3.54866;8.815995;;;;;;;"HBM4EU Aligned studies";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"Parc";"Exposure marker";"Per-/poly-fluorinated compounds (PFASs)";"Per-/poly-fluorinated compounds (PFASs)";"sumfourpfas";"sumfourpfas";"Lineair Perfluoro-n-octaanzuur + Lineair Perfluoro-n-nonaanzuur + Lineair Perfluoro-n-hexaansulfonzuur + Lineair Perfluoro-n-octaansulfonzuur";"PFOA + PFNA + PFHxS + L-PFOS";"HBM4EU";;"decimal";"cord blood";"formula";10650;"µg/L";"µg/L";"µg/L";"µg/L";;"mol;";"pfoa [µg/L] + pfna [µg/L] + pfhxs [µg/L] + pfos [µg/L]";;;;0.94934;3.19581;;;;;;;"HBM4EU Existing studies";1003;"Per-/poly-fluorinated compounds (PFASs)"
"nl";"Parc";"Exposure marker";"Pesticides";"Glyphosate";"sumglyphampa";"sumglyphampa";"Glyfosaat + Aminomethylfosfoonzuur";"GLY + AMPA";"HBM4EU";;"decimal";"urine";"formula";12506;"µg/L";"µg/L";"µg/L";"µg/L";;"mol;crt;sg";"glyp [µg/L] + ampa [µg/L]";;;;0.19975;0.693125;;;;;;;"HBM4EU Aligned studies";1008;"Pesticides"
"nl";"Parc";"Exposure marker";"Polycyclic Aromatic Hydrocarbons (PAHs)";"Polycyclic Aromatic Hydrocarbons (PAHs)";"sumhfluo";"sumhfluo";"2-hydroxyfluoreen + 3-hydroxyfluoreen + 9-hydroxyfluoreen";"";"HBM4EU";;"decimal";"urine";"formula";110204;"µg/L";"µg/L";"µg/L";"µg/L";;"mol;crt;sg";"twohfluo [µg/L] + threehfluo [µg/L] + ninehfluo [µg/L]";0;;;0.6953;4.41814;;;;;;;"HBM4EU Aligned studies";1006;"Polycyclic Aromatic Hydrocarbons (PAHs)"
"nl";"Parc";"Exposure marker";"Phthalates";"Phthalates";"sumhmwphthal";"sumhmwphthal";"Berekende som van metabolieten voor ftalaten met een hoog molecuulgewicht";"5oxo-MEHP + 5OH-MEHP + MEHP + 5cx-MEPP + MBzP";"HBM4EU";;"decimal";"urine";"formula";100104;"µg/L";"µg/L";"µg/L";"µg/L";;"mol;crt;sg";"oxomehp [µg/L] + ohmehp [µg/L] + mehp [µg/L] + cxmepp [µg/L] + mbzp [µg/L]";;;;37.5772;155.0945;"";"";"";"";"";;"HBM4EU Aligned studies";1001;"Phthalates"
"nl";"Parc";"Exposure marker";"Polycyclic Aromatic Hydrocarbons (PAHs)";"Polycyclic Aromatic Hydrocarbons (PAHs)";"sumhpheone";"sumhpheone";"1-hydroxyfenantreen + 2-hydroxyphenanthrene + 4-hydroxyphenanthrene";"";"HBM4EU";;"decimal";"urine";"formula";110205;"µg/L";"µg/L";"µg/L";"µg/L";;"mol;crt;sg";"onehphe [µg/L] + twohphe [µg/L] + fourhphe [µg/L]";0;;;0.196;0.896786666666667;;;;;;;"HBM4EU Aligned studies";1006;"Polycyclic Aromatic Hydrocarbons (PAHs)"
"nl";"Parc";"Exposure marker";"Polycyclic Aromatic Hydrocarbons (PAHs)";"Polycyclic Aromatic Hydrocarbons (PAHs)";"sumhphetwo";"sumhphetwo";"1-hydroxyfenantreen + 2-hydroxyphenanthrene + 3-hydroxyfenantreen + 4-hydroxyphenanthrene";"";"HBM4EU";;"decimal";"urine";"formula";110206;"µg/L";"µg/L";"µg/L";"µg/L";;"mol;crt;sg";"onehphe [µg/L] + twohphe [µg/L] + threehphe [µg/L] + fourhphe [µg/L]";0;;;0.2525;1.10195;;;;;;;"HBM4EU Aligned studies";1006;"Polycyclic Aromatic Hydrocarbons (PAHs)"
"nl";"Parc";"Exposure marker";"Phthalates";"Phthalates";"sumlmwphthal";"sumlmwphthal";"Berekende som van metabolieten voor ftalaten met een laag molecuulgewicht";"MiBP + MnBP + MEP";"HBM4EU";;"decimal";"urine";"formula";100105;"µg/L";"µg/L";"µg/L";"µg/L";;"mol;crt;sg";"mibp [µg/L] + mnbp [µg/L] + mep [µg/L]";;;;97.781525;524.3572;"";"";"";"";"";;"HBM4EU Aligned studies";1001;"Phthalates"
